timestamp,symbol,position,total_symbols,net_positions
2026-01-17T15:54:00.485282,GOOG,2122,4,2306
2026-01-17T15:54:00.485282,TSLA,1310,4,2306
2026-01-17T15:54:00.485282,MSFT,-665,4,2306
2026-01-17T15:54:01.490491,AAPL,-461,4,2587
2026-01-17T15:54:01.490491,GOOG,2403,4,2587
2026-01-17T15:54:01.490491,TSLA,1310,4,2587
2026-01-17T15:54:01.490491,MSFT,-665,4,2587
2026-01-17T15:54:02.501649,AAPL,-318,4,2730
2026-01-17T15:54:02.501649,GOOG,2403,4,2730
2026-01-17T15:54:02.501649,TSLA,1310,4,2730
2026-01-17T15:54:02.501649,MSFT,-665,4,2730
2026-01-17T15:54:03.513087,AAPL,-318,4,2237
2026-01-17T15:54:03.513087,GOOG,1910,4,2237
2026-01-17T15:54:03.513087,TSLA,1310,4,2237
2026-01-17T15:54:03.513087,MSFT,-665,4,2237
2026-01-17T15:54:04.530485,AAPL,-318,4,2584
2026-01-17T15:54:04.530485,GOOG,1910,4,2584
2026-01-17T15:54:04.530485,TSLA,1310,4,2584
2026-01-17T15:54:04.530485,MSFT,-318,4,2584
2026-01-17T15:54:05.519161,AAPL,-318,4,2120
2026-01-17T15:54:05.519161,GOOG,1910,4,2120
2026-01-17T15:54:05.519161,TSLA,1310,4,2120
2026-01-17T15:54:05.519161,MSFT,-782,4,2120
2026-01-17T15:54:06.521955,AAPL,-318,4,2434
2026-01-17T15:54:06.521955,GOOG,2224,4,2434
2026-01-17T15:54:06.521955,TSLA,1310,4,2434
2026-01-17T15:54:06.521955,MSFT,-782,4,2434
2026-01-17T15:54:07.545793,AAPL,-614,4,2138
2026-01-17T15:54:07.545793,GOOG,2224,4,2138
2026-01-17T15:54:07.545793,TSLA,1310,4,2138
2026-01-17T15:54:07.545793,MSFT,-782,4,2138
2026-01-17T15:54:08.551450,AAPL,-959,4,1793
2026-01-17T15:54:08.551450,GOOG,2224,4,1793
2026-01-17T15:54:08.551450,TSLA,1310,4,1793
2026-01-17T15:54:08.551450,MSFT,-782,4,1793
2026-01-17T15:54:09.573059,AAPL,-1204,4,1548
2026-01-17T15:54:09.573059,GOOG,2224,4,1548
2026-01-17T15:54:09.573059,TSLA,1310,4,1548
2026-01-17T15:54:09.573059,MSFT,-782,4,1548
2026-01-17T15:54:10.568558,AAPL,-1477,4,1275
2026-01-17T15:54:10.568558,GOOG,2224,4,1275
2026-01-17T15:54:10.568558,TSLA,1310,4,1275
2026-01-17T15:54:10.568558,MSFT,-782,4,1275
2026-01-17T15:54:11.577163,AAPL,-1477,4,1556
2026-01-17T15:54:11.577163,GOOG,2224,4,1556
2026-01-17T15:54:11.577163,TSLA,1591,4,1556
2026-01-17T15:54:11.577163,MSFT,-782,4,1556
2026-01-17T15:54:12.590230,AAPL,-1815,4,1218
2026-01-17T15:54:12.590230,GOOG,2224,4,1218
2026-01-17T15:54:12.590230,TSLA,1591,4,1218
2026-01-17T15:54:12.590230,MSFT,-782,4,1218
2026-01-17T15:54:13.655723,AAPL,-2207,4,826
2026-01-17T15:54:13.655723,GOOG,2224,4,826
2026-01-17T15:54:13.655723,TSLA,1591,4,826
2026-01-17T15:54:13.655723,MSFT,-782,4,826
2026-01-17T15:54:14.650440,AAPL,-2207,4,1278
2026-01-17T15:54:14.650440,GOOG,2224,4,1278
2026-01-17T15:54:14.650440,TSLA,1591,4,1278
2026-01-17T15:54:14.650440,MSFT,-330,4,1278
2026-01-17T15:54:15.671035,AAPL,-2207,4,1069
2026-01-17T15:54:15.671035,GOOG,2224,4,1069
2026-01-17T15:54:15.671035,TSLA,1382,4,1069
2026-01-17T15:54:15.671035,MSFT,-330,4,1069
2026-01-17T15:54:16.671032,AAPL,-2207,4,1242
2026-01-17T15:54:16.671032,GOOG,2397,4,1242
2026-01-17T15:54:16.671032,TSLA,1382,4,1242
2026-01-17T15:54:16.671032,MSFT,-330,4,1242
2026-01-17T15:54:17.686273,AAPL,-2207,4,1693
2026-01-17T15:54:17.686273,GOOG,2397,4,1693
2026-01-17T15:54:17.686273,TSLA,1382,4,1693
2026-01-17T15:54:17.686273,MSFT,121,4,1693
2026-01-17T15:54:18.696559,AAPL,-2207,4,1656
2026-01-17T15:54:18.696559,GOOG,2360,4,1656
2026-01-17T15:54:18.696559,TSLA,1382,4,1656
2026-01-17T15:54:18.696559,MSFT,121,4,1656
2026-01-17T15:54:19.710405,AAPL,-2207,4,1677
2026-01-17T15:54:19.710405,GOOG,2360,4,1677
2026-01-17T15:54:19.710405,TSLA,1403,4,1677
2026-01-17T15:54:19.710405,MSFT,121,4,1677
2026-01-17T15:54:20.710573,AAPL,-2207,4,1450
2026-01-17T15:54:20.710573,GOOG,2133,4,1450
2026-01-17T15:54:20.710573,TSLA,1403,4,1450
2026-01-17T15:54:20.710573,MSFT,121,4,1450
2026-01-17T15:54:21.721158,AAPL,-2063,4,1594
2026-01-17T15:54:21.721158,GOOG,2133,4,1594
2026-01-17T15:54:21.721158,TSLA,1403,4,1594
2026-01-17T15:54:21.721158,MSFT,121,4,1594
2026-01-17T15:54:22.724385,AAPL,-2332,4,1325
2026-01-17T15:54:22.724385,GOOG,2133,4,1325
2026-01-17T15:54:22.724385,TSLA,1403,4,1325
2026-01-17T15:54:22.724385,MSFT,121,4,1325
2026-01-17T15:54:23.748323,AAPL,-2332,4,1000
2026-01-17T15:54:23.748323,GOOG,1808,4,1000
2026-01-17T15:54:23.748323,TSLA,1403,4,1000
2026-01-17T15:54:23.748323,MSFT,121,4,1000
2026-01-17T15:54:24.758294,AAPL,-2332,4,550
2026-01-17T15:54:24.758294,GOOG,1808,4,550
2026-01-17T15:54:24.758294,TSLA,953,4,550
2026-01-17T15:54:24.758294,MSFT,121,4,550
2026-01-17T15:54:25.767603,AAPL,-2332,4,150
2026-01-17T15:54:25.767603,GOOG,1808,4,150
2026-01-17T15:54:25.767603,TSLA,953,4,150
2026-01-17T15:54:25.767603,MSFT,-279,4,150
2026-01-17T15:54:26.772181,AAPL,-2332,4,422
2026-01-17T15:54:26.772181,GOOG,1808,4,422
2026-01-17T15:54:26.772181,TSLA,953,4,422
2026-01-17T15:54:26.772181,MSFT,-7,4,422
2026-01-17T15:54:27.781690,AAPL,-2332,4,-8
2026-01-17T15:54:27.781690,GOOG,1378,4,-8
2026-01-17T15:54:27.781690,TSLA,953,4,-8
2026-01-17T15:54:27.781690,MSFT,-7,4,-8
2026-01-17T15:54:28.793908,AAPL,-2332,4,-227
2026-01-17T15:54:28.793908,GOOG,1159,4,-227
2026-01-17T15:54:28.793908,TSLA,953,4,-227
2026-01-17T15:54:28.793908,MSFT,-7,4,-227
2026-01-17T15:54:29.812100,AAPL,-2332,4,-473
2026-01-17T15:54:29.812100,GOOG,1159,4,-473
2026-01-17T15:54:29.812100,TSLA,953,4,-473
2026-01-17T15:54:29.812100,MSFT,-253,4,-473
2026-01-17T15:54:30.823524,AAPL,-2332,4,-333
2026-01-17T15:54:30.823524,GOOG,1159,4,-333
2026-01-17T15:54:30.823524,TSLA,953,4,-333
2026-01-17T15:54:30.823524,MSFT,-113,4,-333
2026-01-17T15:54:31.829025,AAPL,-2332,4,73
2026-01-17T15:54:31.829025,GOOG,1159,4,73
2026-01-17T15:54:31.829025,TSLA,1359,4,73
2026-01-17T15:54:31.829025,MSFT,-113,4,73
2026-01-17T15:54:32.836376,AAPL,-1971,4,434
2026-01-17T15:54:32.836376,GOOG,1159,4,434
2026-01-17T15:54:32.836376,TSLA,1359,4,434
2026-01-17T15:54:32.836376,MSFT,-113,4,434
2026-01-17T15:54:33.854919,AAPL,-1971,4,287
2026-01-17T15:54:33.854919,GOOG,1159,4,287
2026-01-17T15:54:33.854919,TSLA,1359,4,287
2026-01-17T15:54:33.854919,MSFT,-260,4,287
2026-01-17T15:54:34.857123,AAPL,-1780,4,478
2026-01-17T15:54:34.857123,GOOG,1159,4,478
2026-01-17T15:54:34.857123,TSLA,1359,4,478
2026-01-17T15:54:34.857123,MSFT,-260,4,478
2026-01-17T15:54:35.858499,AAPL,-1780,4,764
2026-01-17T15:54:35.858499,GOOG,1159,4,764
2026-01-17T15:54:35.858499,TSLA,1359,4,764
2026-01-17T15:54:35.858499,MSFT,26,4,764
2026-01-17T15:54:36.872462,AAPL,-1780,4,267
2026-01-17T15:54:36.872462,GOOG,1159,4,267
2026-01-17T15:54:36.872462,TSLA,1359,4,267
2026-01-17T15:54:36.872462,MSFT,-471,4,267
2026-01-17T15:54:37.877148,AAPL,-1780,4,346
2026-01-17T15:54:37.877148,GOOG,1159,4,346
2026-01-17T15:54:37.877148,TSLA,1438,4,346
2026-01-17T15:54:37.877148,MSFT,-471,4,346
2026-01-17T15:54:38.877050,AAPL,-1968,4,158
2026-01-17T15:54:38.877050,GOOG,1159,4,158
2026-01-17T15:54:38.877050,TSLA,1438,4,158
2026-01-17T15:54:38.877050,MSFT,-471,4,158
2026-01-17T15:54:39.888763,AAPL,-1968,4,507
2026-01-17T15:54:39.888763,GOOG,1159,4,507
2026-01-17T15:54:39.888763,TSLA,1438,4,507
2026-01-17T15:54:39.888763,MSFT,-122,4,507
2026-01-17T15:54:40.902594,AAPL,-1968,4,594
2026-01-17T15:54:40.902594,GOOG,1159,4,594
2026-01-17T15:54:40.902594,TSLA,1525,4,594
2026-01-17T15:54:40.902594,MSFT,-122,4,594
2026-01-17T15:54:41.910338,AAPL,-1968,4,752
2026-01-17T15:54:41.910338,GOOG,1159,4,752
2026-01-17T15:54:41.910338,TSLA,1525,4,752
2026-01-17T15:54:41.910338,MSFT,36,4,752
2026-01-17T15:54:42.917259,AAPL,-1968,4,1038
2026-01-17T15:54:42.917259,GOOG,1159,4,1038
2026-01-17T15:54:42.917259,TSLA,1525,4,1038
2026-01-17T15:54:42.917259,MSFT,322,4,1038
2026-01-17T15:54:43.920742,AAPL,-1719,4,1287
2026-01-17T15:54:43.920742,GOOG,1159,4,1287
2026-01-17T15:54:43.920742,TSLA,1525,4,1287
2026-01-17T15:54:43.920742,MSFT,322,4,1287
2026-01-17T15:54:44.920966,AAPL,-1719,4,1601
2026-01-17T15:54:44.920966,GOOG,1159,4,1601
2026-01-17T15:54:44.920966,TSLA,1525,4,1601
2026-01-17T15:54:44.920966,MSFT,636,4,1601
2026-01-17T15:54:45.932408,AAPL,-1719,4,1562
2026-01-17T15:54:45.932408,GOOG,1120,4,1562
2026-01-17T15:54:45.932408,TSLA,1525,4,1562
2026-01-17T15:54:45.932408,MSFT,636,4,1562
2026-01-17T15:54:46.934339,AAPL,-1719,4,1400
2026-01-17T15:54:46.934339,GOOG,1120,4,1400
2026-01-17T15:54:46.934339,TSLA,1363,4,1400
2026-01-17T15:54:46.934339,MSFT,636,4,1400
2026-01-17T15:54:47.950721,AAPL,-1719,4,1586
2026-01-17T15:54:47.950721,GOOG,1306,4,1586
2026-01-17T15:54:47.950721,TSLA,1363,4,1586
2026-01-17T15:54:47.950721,MSFT,636,4,1586
2026-01-17T15:54:48.952582,AAPL,-1719,4,1754
2026-01-17T15:54:48.952582,GOOG,1306,4,1754
2026-01-17T15:54:48.952582,TSLA,1363,4,1754
2026-01-17T15:54:48.952582,MSFT,804,4,1754
2026-01-17T15:54:49.950525,AAPL,-1719,4,2015
2026-01-17T15:54:49.950525,GOOG,1306,4,2015
2026-01-17T15:54:49.950525,TSLA,1624,4,2015
2026-01-17T15:54:49.950525,MSFT,804,4,2015
2026-01-17T15:54:50.955704,AAPL,-1719,4,2382
2026-01-17T15:54:50.955704,GOOG,1673,4,2382
2026-01-17T15:54:50.955704,TSLA,1624,4,2382
2026-01-17T15:54:50.955704,MSFT,804,4,2382
2026-01-17T15:54:51.976360,AAPL,-1785,4,2316
2026-01-17T15:54:51.976360,GOOG,1673,4,2316
2026-01-17T15:54:51.976360,TSLA,1624,4,2316
2026-01-17T15:54:51.976360,MSFT,804,4,2316
2026-01-17T15:54:52.978844,AAPL,-1883,4,2218
2026-01-17T15:54:52.978844,GOOG,1673,4,2218
2026-01-17T15:54:52.978844,TSLA,1624,4,2218
2026-01-17T15:54:52.978844,MSFT,804,4,2218
2026-01-17T15:54:53.992694,AAPL,-1883,4,1896
2026-01-17T15:54:53.992694,GOOG,1351,4,1896
2026-01-17T15:54:53.992694,TSLA,1624,4,1896
2026-01-17T15:54:53.992694,MSFT,804,4,1896
2026-01-17T15:54:54.974107,AAPL,-1883,4,1983
2026-01-17T15:54:54.974107,GOOG,1438,4,1983
2026-01-17T15:54:54.974107,TSLA,1624,4,1983
2026-01-17T15:54:54.974107,MSFT,804,4,1983
2026-01-17T15:54:56.004993,AAPL,-1959,4,1907
2026-01-17T15:54:56.004993,GOOG,1438,4,1907
2026-01-17T15:54:56.004993,TSLA,1624,4,1907
2026-01-17T15:54:56.004993,MSFT,804,4,1907
2026-01-17T15:54:57.000448,AAPL,-1959,4,2377
2026-01-17T15:54:57.000448,GOOG,1438,4,2377
2026-01-17T15:54:57.000448,TSLA,1624,4,2377
2026-01-17T15:54:57.000448,MSFT,1274,4,2377
2026-01-17T15:54:58.018346,AAPL,-2277,4,2059
2026-01-17T15:54:58.018346,GOOG,1438,4,2059
2026-01-17T15:54:58.018346,TSLA,1624,4,2059
2026-01-17T15:54:58.018346,MSFT,1274,4,2059
2026-01-17T15:54:59.035788,AAPL,-2277,4,1919
2026-01-17T15:54:59.035788,GOOG,1298,4,1919
2026-01-17T15:54:59.035788,TSLA,1624,4,1919
2026-01-17T15:54:59.035788,MSFT,1274,4,1919
2026-01-17T15:55:00.036365,AAPL,-2277,4,1862
2026-01-17T15:55:00.036365,GOOG,1298,4,1862
2026-01-17T15:55:00.036365,TSLA,1624,4,1862
2026-01-17T15:55:00.036365,MSFT,1217,4,1862
2026-01-17T15:55:01.049246,AAPL,-2277,4,1420
2026-01-17T15:55:01.049246,GOOG,1298,4,1420
2026-01-17T15:55:01.049246,TSLA,1624,4,1420
2026-01-17T15:55:01.049246,MSFT,775,4,1420
2026-01-17T15:55:02.064929,AAPL,-2277,4,1789
2026-01-17T15:55:02.064929,GOOG,1298,4,1789
2026-01-17T15:55:02.064929,TSLA,1993,4,1789
2026-01-17T15:55:02.064929,MSFT,775,4,1789
2026-01-17T15:55:03.070647,AAPL,-2616,4,1450
2026-01-17T15:55:03.070647,GOOG,1298,4,1450
2026-01-17T15:55:03.070647,TSLA,1993,4,1450
2026-01-17T15:55:03.070647,MSFT,775,4,1450
2026-01-17T15:55:04.084363,AAPL,-3029,4,1037
2026-01-17T15:55:04.084363,GOOG,1298,4,1037
2026-01-17T15:55:04.084363,TSLA,1993,4,1037
2026-01-17T15:55:04.084363,MSFT,775,4,1037
2026-01-17T15:55:05.084917,AAPL,-3029,4,1365
2026-01-17T15:55:05.084917,GOOG,1626,4,1365
2026-01-17T15:55:05.084917,TSLA,1993,4,1365
2026-01-17T15:55:05.084917,MSFT,775,4,1365
2026-01-17T15:55:06.097622,AAPL,-3029,4,1269
2026-01-17T15:55:06.097622,GOOG,1530,4,1269
2026-01-17T15:55:06.097622,TSLA,1993,4,1269
2026-01-17T15:55:06.097622,MSFT,775,4,1269
2026-01-17T15:55:07.104111,AAPL,-3029,4,1086
2026-01-17T15:55:07.104111,GOOG,1347,4,1086
2026-01-17T15:55:07.104111,TSLA,1993,4,1086
2026-01-17T15:55:07.104111,MSFT,775,4,1086
2026-01-17T15:55:08.104079,AAPL,-3029,4,881
2026-01-17T15:55:08.104079,GOOG,1347,4,881
2026-01-17T15:55:08.104079,TSLA,1993,4,881
2026-01-17T15:55:08.104079,MSFT,570,4,881
2026-01-17T15:55:09.110376,AAPL,-3276,4,634
2026-01-17T15:55:09.110376,GOOG,1347,4,634
2026-01-17T15:55:09.110376,TSLA,1993,4,634
2026-01-17T15:55:09.110376,MSFT,570,4,634
2026-01-17T15:55:10.110612,AAPL,-3276,4,815
2026-01-17T15:55:10.110612,GOOG,1528,4,815
2026-01-17T15:55:10.110612,TSLA,1993,4,815
2026-01-17T15:55:10.110612,MSFT,570,4,815
2026-01-17T15:55:11.130139,AAPL,-3276,4,935
2026-01-17T15:55:11.130139,GOOG,1648,4,935
2026-01-17T15:55:11.130139,TSLA,1993,4,935
2026-01-17T15:55:11.130139,MSFT,570,4,935
2026-01-17T15:55:12.130412,AAPL,-3276,4,1090
2026-01-17T15:55:12.130412,GOOG,1803,4,1090
2026-01-17T15:55:12.130412,TSLA,1993,4,1090
2026-01-17T15:55:12.130412,MSFT,570,4,1090
2026-01-17T15:55:13.141964,AAPL,-3276,4,1060
2026-01-17T15:55:13.141964,GOOG,1803,4,1060
2026-01-17T15:55:13.141964,TSLA,1963,4,1060
2026-01-17T15:55:13.141964,MSFT,570,4,1060
2026-01-17T15:55:14.143556,AAPL,-3276,4,1181
2026-01-17T15:55:14.143556,GOOG,1803,4,1181
2026-01-17T15:55:14.143556,TSLA,2084,4,1181
2026-01-17T15:55:14.143556,MSFT,570,4,1181
2026-01-17T15:55:15.150528,AAPL,-3276,4,1539
2026-01-17T15:55:15.150528,GOOG,2161,4,1539
2026-01-17T15:55:15.150528,TSLA,2084,4,1539
2026-01-17T15:55:15.150528,MSFT,570,4,1539
2026-01-17T15:55:16.148740,AAPL,-3276,4,1322
2026-01-17T15:55:16.148740,GOOG,2161,4,1322
2026-01-17T15:55:16.148740,TSLA,1867,4,1322
2026-01-17T15:55:16.148740,MSFT,570,4,1322
2026-01-17T15:55:17.161790,AAPL,-3276,4,1375
2026-01-17T15:55:17.161790,GOOG,2161,4,1375
2026-01-17T15:55:17.161790,TSLA,1867,4,1375
2026-01-17T15:55:17.161790,MSFT,623,4,1375
2026-01-17T15:55:18.171059,AAPL,-3276,4,1809
2026-01-17T15:55:18.171059,GOOG,2161,4,1809
2026-01-17T15:55:18.171059,TSLA,1867,4,1809
2026-01-17T15:55:18.171059,MSFT,1057,4,1809
2026-01-17T15:55:19.171943,AAPL,-3276,4,2217
2026-01-17T15:55:19.171943,GOOG,2161,4,2217
2026-01-17T15:55:19.171943,TSLA,1867,4,2217
2026-01-17T15:55:19.171943,MSFT,1465,4,2217
2026-01-17T15:55:20.171602,AAPL,-3276,4,1773
2026-01-17T15:55:20.171602,GOOG,2161,4,1773
2026-01-17T15:55:20.171602,TSLA,1867,4,1773
2026-01-17T15:55:20.171602,MSFT,1021,4,1773
2026-01-17T15:55:21.200515,AAPL,-3333,4,1716
2026-01-17T15:55:21.200515,GOOG,2161,4,1716
2026-01-17T15:55:21.200515,TSLA,1867,4,1716
2026-01-17T15:55:21.200515,MSFT,1021,4,1716
2026-01-17T15:55:22.200507,AAPL,-3333,4,1430
2026-01-17T15:55:22.200507,GOOG,2161,4,1430
2026-01-17T15:55:22.200507,TSLA,1867,4,1430
2026-01-17T15:55:22.200507,MSFT,735,4,1430
2026-01-17T15:55:23.213130,AAPL,-3333,4,1712
2026-01-17T15:55:23.213130,GOOG,2161,4,1712
2026-01-17T15:55:23.213130,TSLA,1867,4,1712
2026-01-17T15:55:23.213130,MSFT,1017,4,1712
2026-01-17T15:55:24.221892,AAPL,-3016,4,2029
2026-01-17T15:55:24.221892,GOOG,2161,4,2029
2026-01-17T15:55:24.221892,TSLA,1867,4,2029
2026-01-17T15:55:24.221892,MSFT,1017,4,2029
2026-01-17T15:55:25.236446,AAPL,-3016,4,1577
2026-01-17T15:55:25.236446,GOOG,2161,4,1577
2026-01-17T15:55:25.236446,TSLA,1867,4,1577
2026-01-17T15:55:25.236446,MSFT,565,4,1577
2026-01-17T15:55:26.242382,AAPL,-3016,4,1783
2026-01-17T15:55:26.242382,GOOG,2161,4,1783
2026-01-17T15:55:26.242382,TSLA,2073,4,1783
2026-01-17T15:55:26.242382,MSFT,565,4,1783
2026-01-17T15:55:27.241970,AAPL,-3016,4,1341
2026-01-17T15:55:27.241970,GOOG,1719,4,1341
2026-01-17T15:55:27.241970,TSLA,2073,4,1341
2026-01-17T15:55:27.241970,MSFT,565,4,1341
2026-01-17T15:55:28.254744,AAPL,-3016,4,1093
2026-01-17T15:55:28.254744,GOOG,1719,4,1093
2026-01-17T15:55:28.254744,TSLA,1825,4,1093
2026-01-17T15:55:28.254744,MSFT,565,4,1093
2026-01-17T15:55:29.264005,AAPL,-2903,4,1206
2026-01-17T15:55:29.264005,GOOG,1719,4,1206
2026-01-17T15:55:29.264005,TSLA,1825,4,1206
2026-01-17T15:55:29.264005,MSFT,565,4,1206
2026-01-17T15:55:30.270992,AAPL,-2903,4,1350
2026-01-17T15:55:30.270992,GOOG,1863,4,1350
2026-01-17T15:55:30.270992,TSLA,1825,4,1350
2026-01-17T15:55:30.270992,MSFT,565,4,1350
2026-01-17T15:55:31.291724,AAPL,-2903,4,1732
2026-01-17T15:55:31.291724,GOOG,1863,4,1732
2026-01-17T15:55:31.291724,TSLA,2207,4,1732
2026-01-17T15:55:31.291724,MSFT,565,4,1732
2026-01-17T15:55:32.293360,AAPL,-2903,4,1274
2026-01-17T15:55:32.293360,GOOG,1863,4,1274
2026-01-17T15:55:32.293360,TSLA,1749,4,1274
2026-01-17T15:55:32.293360,MSFT,565,4,1274
2026-01-17T15:55:33.306857,AAPL,-2903,4,1087
2026-01-17T15:55:33.306857,GOOG,1863,4,1087
2026-01-17T15:55:33.306857,TSLA,1562,4,1087
2026-01-17T15:55:33.306857,MSFT,565,4,1087
2026-01-17T15:55:34.309158,AAPL,-2604,4,1386
2026-01-17T15:55:34.309158,GOOG,1863,4,1386
2026-01-17T15:55:34.309158,TSLA,1562,4,1386
2026-01-17T15:55:34.309158,MSFT,565,4,1386
2026-01-17T15:55:35.301791,AAPL,-2604,4,1401
2026-01-17T15:55:35.301791,GOOG,1863,4,1401
2026-01-17T15:55:35.301791,TSLA,1577,4,1401
2026-01-17T15:55:35.301791,MSFT,565,4,1401
2026-01-17T15:55:36.312538,AAPL,-2604,4,1191
2026-01-17T15:55:36.312538,GOOG,1653,4,1191
2026-01-17T15:55:36.312538,TSLA,1577,4,1191
2026-01-17T15:55:36.312538,MSFT,565,4,1191
2026-01-17T15:55:37.320980,AAPL,-2604,4,1215
2026-01-17T15:55:37.320980,GOOG,1677,4,1215
2026-01-17T15:55:37.320980,TSLA,1577,4,1215
2026-01-17T15:55:37.320980,MSFT,565,4,1215
2026-01-17T15:55:38.320632,AAPL,-2604,4,1416
2026-01-17T15:55:38.320632,GOOG,1677,4,1416
2026-01-17T15:55:38.320632,TSLA,1577,4,1416
2026-01-17T15:55:38.320632,MSFT,766,4,1416
2026-01-17T15:55:39.340550,AAPL,-2532,4,1488
2026-01-17T15:55:39.340550,GOOG,1677,4,1488
2026-01-17T15:55:39.340550,TSLA,1577,4,1488
2026-01-17T15:55:39.340550,MSFT,766,4,1488
2026-01-17T15:55:40.355641,AAPL,-2532,4,1471
2026-01-17T15:55:40.355641,GOOG,1677,4,1471
2026-01-17T15:55:40.355641,TSLA,1577,4,1471
2026-01-17T15:55:40.355641,MSFT,749,4,1471
2026-01-17T15:55:41.350760,AAPL,-2532,4,1708
2026-01-17T15:55:41.350760,GOOG,1677,4,1708
2026-01-17T15:55:41.350760,TSLA,1577,4,1708
2026-01-17T15:55:41.350760,MSFT,986,4,1708
2026-01-17T15:55:42.367909,AAPL,-2265,4,1975
2026-01-17T15:55:42.367909,GOOG,1677,4,1975
2026-01-17T15:55:42.367909,TSLA,1577,4,1975
2026-01-17T15:55:42.367909,MSFT,986,4,1975
2026-01-17T15:55:43.362694,AAPL,-2265,4,2224
2026-01-17T15:55:43.362694,GOOG,1677,4,2224
2026-01-17T15:55:43.362694,TSLA,1826,4,2224
2026-01-17T15:55:43.362694,MSFT,986,4,2224
2026-01-17T15:55:44.384470,AAPL,-2265,4,1877
2026-01-17T15:55:44.384470,GOOG,1677,4,1877
2026-01-17T15:55:44.384470,TSLA,1479,4,1877
2026-01-17T15:55:44.384470,MSFT,986,4,1877
2026-01-17T15:55:45.391430,AAPL,-2265,4,2265
2026-01-17T15:55:45.391430,GOOG,1677,4,2265
2026-01-17T15:55:45.391430,TSLA,1867,4,2265
2026-01-17T15:55:45.391430,MSFT,986,4,2265
2026-01-17T15:55:46.395943,AAPL,-2265,4,2283
2026-01-17T15:55:46.395943,GOOG,1677,4,2283
2026-01-17T15:55:46.395943,TSLA,1867,4,2283
2026-01-17T15:55:46.395943,MSFT,1004,4,2283
2026-01-17T15:55:47.402912,AAPL,-2265,4,2509
2026-01-17T15:55:47.402912,GOOG,1677,4,2509
2026-01-17T15:55:47.402912,TSLA,2093,4,2509
2026-01-17T15:55:47.402912,MSFT,1004,4,2509
2026-01-17T15:55:48.414930,AAPL,-2265,4,2691
2026-01-17T15:55:48.414930,GOOG,1859,4,2691
2026-01-17T15:55:48.414930,TSLA,2093,4,2691
2026-01-17T15:55:48.414930,MSFT,1004,4,2691
2026-01-17T15:55:49.423623,AAPL,-2265,4,2538
2026-01-17T15:55:49.423623,GOOG,1706,4,2538
2026-01-17T15:55:49.423623,TSLA,2093,4,2538
2026-01-17T15:55:49.423623,MSFT,1004,4,2538
2026-01-17T15:55:50.435225,AAPL,-2493,4,2310
2026-01-17T15:55:50.435225,GOOG,1706,4,2310
2026-01-17T15:55:50.435225,TSLA,2093,4,2310
2026-01-17T15:55:50.435225,MSFT,1004,4,2310
2026-01-17T15:55:51.440327,AAPL,-2493,4,2369
2026-01-17T15:55:51.440327,GOOG,1706,4,2369
2026-01-17T15:55:51.440327,TSLA,2152,4,2369
2026-01-17T15:55:51.440327,MSFT,1004,4,2369
2026-01-17T15:55:52.444608,AAPL,-2493,4,2860
2026-01-17T15:55:52.444608,GOOG,2197,4,2860
2026-01-17T15:55:52.444608,TSLA,2152,4,2860
2026-01-17T15:55:52.444608,MSFT,1004,4,2860
2026-01-17T15:55:53.447187,AAPL,-2493,4,3330
2026-01-17T15:55:53.447187,GOOG,2197,4,3330
2026-01-17T15:55:53.447187,TSLA,2622,4,3330
2026-01-17T15:55:53.447187,MSFT,1004,4,3330
2026-01-17T15:55:54.459113,AAPL,-2493,4,3100
2026-01-17T15:55:54.459113,GOOG,1967,4,3100
2026-01-17T15:55:54.459113,TSLA,2622,4,3100
2026-01-17T15:55:54.459113,MSFT,1004,4,3100
2026-01-17T15:55:55.471757,AAPL,-2493,4,3410
2026-01-17T15:55:55.471757,GOOG,1967,4,3410
2026-01-17T15:55:55.471757,TSLA,2622,4,3410
2026-01-17T15:55:55.471757,MSFT,1314,4,3410
2026-01-17T15:55:56.478134,AAPL,-2653,4,3250
2026-01-17T15:55:56.478134,GOOG,1967,4,3250
2026-01-17T15:55:56.478134,TSLA,2622,4,3250
2026-01-17T15:55:56.478134,MSFT,1314,4,3250
2026-01-17T15:55:57.484492,AAPL,-3030,4,2873
2026-01-17T15:55:57.484492,GOOG,1967,4,2873
2026-01-17T15:55:57.484492,TSLA,2622,4,2873
2026-01-17T15:55:57.484492,MSFT,1314,4,2873
2026-01-17T15:55:58.499511,AAPL,-3030,4,2576
2026-01-17T15:55:58.499511,GOOG,1967,4,2576
2026-01-17T15:55:58.499511,TSLA,2622,4,2576
2026-01-17T15:55:58.499511,MSFT,1017,4,2576
2026-01-17T15:55:59.501634,AAPL,-3495,4,2111
2026-01-17T15:55:59.501634,GOOG,1967,4,2111
2026-01-17T15:55:59.501634,TSLA,2622,4,2111
2026-01-17T15:55:59.501634,MSFT,1017,4,2111
2026-01-17T15:56:00.510613,AAPL,-3495,4,1830
2026-01-17T15:56:00.510613,GOOG,1967,4,1830
2026-01-17T15:56:00.510613,TSLA,2341,4,1830
2026-01-17T15:56:00.510613,MSFT,1017,4,1830
2026-01-17T15:56:01.516863,AAPL,-3495,4,1549
2026-01-17T15:56:01.516863,GOOG,1967,4,1549
2026-01-17T15:56:01.516863,TSLA,2060,4,1549
2026-01-17T15:56:01.516863,MSFT,1017,4,1549
