timestamp,symbol,position,total_symbols,net_positions
2025-08-21T11:17:59.003353,MSFT,1004,4,3881
2025-08-21T11:17:59.003353,GOOG,857,4,3881
2025-08-21T11:17:59.003353,AAPL,988,4,3881
2025-08-21T11:18:00.000441,TSLA,1032,4,3788
2025-08-21T11:18:00.000441,MSFT,911,4,3788
2025-08-21T11:18:00.000441,GOOG,857,4,3788
2025-08-21T11:18:00.000441,AAPL,988,4,3788
2025-08-21T11:18:01.005735,TSLA,1032,4,3343
2025-08-21T11:18:01.005735,MSFT,466,4,3343
2025-08-21T11:18:01.005735,GOOG,857,4,3343
2025-08-21T11:18:01.005735,AAPL,988,4,3343
2025-08-21T11:18:02.004277,TSLA,1032,4,3050
2025-08-21T11:18:02.004277,MSFT,173,4,3050
2025-08-21T11:18:02.004277,GOOG,857,4,3050
2025-08-21T11:18:02.004277,AAPL,988,4,3050
2025-08-21T11:18:03.005386,TSLA,656,4,2674
2025-08-21T11:18:03.005386,MSFT,173,4,2674
2025-08-21T11:18:03.005386,GOOG,857,4,2674
2025-08-21T11:18:03.005386,AAPL,988,4,2674
2025-08-21T11:18:04.001973,TSLA,656,4,2501
2025-08-21T11:18:04.001973,MSFT,173,4,2501
2025-08-21T11:18:04.001973,GOOG,857,4,2501
2025-08-21T11:18:04.001973,AAPL,815,4,2501
2025-08-21T11:18:05.001139,TSLA,656,4,2428
2025-08-21T11:18:05.001139,MSFT,173,4,2428
2025-08-21T11:18:05.001139,GOOG,857,4,2428
2025-08-21T11:18:05.001139,AAPL,742,4,2428
2025-08-21T11:18:05.999806,TSLA,656,4,1948
2025-08-21T11:18:05.999806,MSFT,-307,4,1948
2025-08-21T11:18:05.999806,GOOG,857,4,1948
2025-08-21T11:18:05.999806,AAPL,742,4,1948
2025-08-21T11:18:07.012787,TSLA,656,4,2199
2025-08-21T11:18:07.012787,MSFT,-56,4,2199
2025-08-21T11:18:07.012787,GOOG,857,4,2199
2025-08-21T11:18:07.012787,AAPL,742,4,2199
2025-08-21T11:18:07.999587,TSLA,705,4,2248
2025-08-21T11:18:07.999587,MSFT,-56,4,2248
2025-08-21T11:18:07.999587,GOOG,857,4,2248
2025-08-21T11:18:07.999587,AAPL,742,4,2248
2025-08-21T11:18:08.997846,TSLA,641,4,2184
2025-08-21T11:18:08.997846,MSFT,-56,4,2184
2025-08-21T11:18:08.997846,GOOG,857,4,2184
2025-08-21T11:18:08.997846,AAPL,742,4,2184
2025-08-21T11:18:09.998896,TSLA,641,4,1718
2025-08-21T11:18:09.998896,MSFT,-522,4,1718
2025-08-21T11:18:09.998896,GOOG,857,4,1718
2025-08-21T11:18:09.998896,AAPL,742,4,1718
2025-08-21T11:18:11.005864,TSLA,641,4,1344
2025-08-21T11:18:11.005864,MSFT,-522,4,1344
2025-08-21T11:18:11.005864,GOOG,483,4,1344
2025-08-21T11:18:11.005864,AAPL,742,4,1344
2025-08-21T11:18:12.018609,TSLA,641,4,1400
2025-08-21T11:18:12.018609,MSFT,-522,4,1400
2025-08-21T11:18:12.018609,GOOG,539,4,1400
2025-08-21T11:18:12.018609,AAPL,742,4,1400
2025-08-21T11:18:13.008142,TSLA,641,4,1307
2025-08-21T11:18:13.008142,MSFT,-522,4,1307
2025-08-21T11:18:13.008142,GOOG,539,4,1307
2025-08-21T11:18:13.008142,AAPL,649,4,1307
2025-08-21T11:18:14.009732,TSLA,641,4,1603
2025-08-21T11:18:14.009732,MSFT,-226,4,1603
2025-08-21T11:18:14.009732,GOOG,539,4,1603
2025-08-21T11:18:14.009732,AAPL,649,4,1603
2025-08-21T11:18:15.005557,TSLA,641,4,1587
2025-08-21T11:18:15.005557,MSFT,-242,4,1587
2025-08-21T11:18:15.005557,GOOG,539,4,1587
2025-08-21T11:18:15.005557,AAPL,649,4,1587
2025-08-21T11:18:16.004934,TSLA,641,4,1548
2025-08-21T11:18:16.004934,MSFT,-242,4,1548
2025-08-21T11:18:16.004934,GOOG,500,4,1548
2025-08-21T11:18:16.004934,AAPL,649,4,1548
2025-08-21T11:18:17.004666,TSLA,641,4,1224
2025-08-21T11:18:17.004666,MSFT,-242,4,1224
2025-08-21T11:18:17.004666,GOOG,500,4,1224
2025-08-21T11:18:17.004666,AAPL,325,4,1224
2025-08-21T11:18:18.006620,TSLA,641,4,1442
2025-08-21T11:18:18.006620,MSFT,-242,4,1442
2025-08-21T11:18:18.006620,GOOG,718,4,1442
2025-08-21T11:18:18.006620,AAPL,325,4,1442
2025-08-21T11:18:19.011206,TSLA,641,4,1353
2025-08-21T11:18:19.011206,MSFT,-242,4,1353
2025-08-21T11:18:19.011206,GOOG,629,4,1353
2025-08-21T11:18:19.011206,AAPL,325,4,1353
2025-08-21T11:18:20.017483,TSLA,641,4,1134
2025-08-21T11:18:20.017483,MSFT,-242,4,1134
2025-08-21T11:18:20.017483,GOOG,410,4,1134
2025-08-21T11:18:20.017483,AAPL,325,4,1134
2025-08-21T11:18:21.020266,TSLA,641,4,839
2025-08-21T11:18:21.020266,MSFT,-242,4,839
2025-08-21T11:18:21.020266,GOOG,115,4,839
2025-08-21T11:18:21.020266,AAPL,325,4,839
2025-08-21T11:18:22.009393,TSLA,1086,4,1284
2025-08-21T11:18:22.009393,MSFT,-242,4,1284
2025-08-21T11:18:22.009393,GOOG,115,4,1284
2025-08-21T11:18:22.009393,AAPL,325,4,1284
2025-08-21T11:18:23.013379,TSLA,1086,4,1055
2025-08-21T11:18:23.013379,MSFT,-242,4,1055
2025-08-21T11:18:23.013379,GOOG,115,4,1055
2025-08-21T11:18:23.013379,AAPL,96,4,1055
2025-08-21T11:18:24.017925,TSLA,1086,4,937
2025-08-21T11:18:24.017925,MSFT,-242,4,937
2025-08-21T11:18:24.017925,GOOG,-3,4,937
2025-08-21T11:18:24.017925,AAPL,96,4,937
2025-08-21T11:18:25.024304,TSLA,1086,4,648
2025-08-21T11:18:25.024304,MSFT,-531,4,648
2025-08-21T11:18:25.024304,GOOG,-3,4,648
2025-08-21T11:18:25.024304,AAPL,96,4,648
2025-08-21T11:18:26.024210,TSLA,1086,4,162
2025-08-21T11:18:26.024210,MSFT,-531,4,162
2025-08-21T11:18:26.024210,GOOG,-3,4,162
2025-08-21T11:18:26.024210,AAPL,-390,4,162
2025-08-21T11:18:27.007099,TSLA,871,4,-53
2025-08-21T11:18:27.007099,MSFT,-531,4,-53
2025-08-21T11:18:27.007099,GOOG,-3,4,-53
2025-08-21T11:18:27.007099,AAPL,-390,4,-53
2025-08-21T11:18:28.010053,TSLA,871,4,-150
2025-08-21T11:18:28.010053,MSFT,-628,4,-150
2025-08-21T11:18:28.010053,GOOG,-3,4,-150
2025-08-21T11:18:28.010053,AAPL,-390,4,-150
2025-08-21T11:18:29.024894,TSLA,871,4,-38
2025-08-21T11:18:29.024894,MSFT,-516,4,-38
2025-08-21T11:18:29.024894,GOOG,-3,4,-38
2025-08-21T11:18:29.024894,AAPL,-390,4,-38
2025-08-21T11:18:30.015316,TSLA,722,4,-187
2025-08-21T11:18:30.015316,MSFT,-516,4,-187
2025-08-21T11:18:30.015316,GOOG,-3,4,-187
2025-08-21T11:18:30.015316,AAPL,-390,4,-187
2025-08-21T11:18:31.014151,TSLA,722,4,-330
2025-08-21T11:18:31.014151,MSFT,-516,4,-330
2025-08-21T11:18:31.014151,GOOG,-146,4,-330
2025-08-21T11:18:31.014151,AAPL,-390,4,-330
2025-08-21T11:18:32.018470,TSLA,722,4,-12
2025-08-21T11:18:32.018470,MSFT,-516,4,-12
2025-08-21T11:18:32.018470,GOOG,-146,4,-12
2025-08-21T11:18:32.018470,AAPL,-72,4,-12
2025-08-21T11:18:33.021052,TSLA,722,4,413
2025-08-21T11:18:33.021052,MSFT,-516,4,413
2025-08-21T11:18:33.021052,GOOG,279,4,413
2025-08-21T11:18:33.021052,AAPL,-72,4,413
2025-08-21T11:18:34.021873,TSLA,722,4,164
2025-08-21T11:18:34.021873,MSFT,-765,4,164
2025-08-21T11:18:34.021873,GOOG,279,4,164
2025-08-21T11:18:34.021873,AAPL,-72,4,164
2025-08-21T11:18:35.020562,TSLA,934,4,376
2025-08-21T11:18:35.020562,MSFT,-765,4,376
2025-08-21T11:18:35.020562,GOOG,279,4,376
2025-08-21T11:18:35.020562,AAPL,-72,4,376
2025-08-21T11:18:36.017598,TSLA,934,4,455
2025-08-21T11:18:36.017598,MSFT,-765,4,455
2025-08-21T11:18:36.017598,GOOG,358,4,455
2025-08-21T11:18:36.017598,AAPL,-72,4,455
2025-08-21T11:18:37.023176,TSLA,934,4,576
2025-08-21T11:18:37.023176,MSFT,-644,4,576
2025-08-21T11:18:37.023176,GOOG,358,4,576
2025-08-21T11:18:37.023176,AAPL,-72,4,576
2025-08-21T11:18:38.021030,TSLA,934,4,912
2025-08-21T11:18:38.021030,MSFT,-308,4,912
2025-08-21T11:18:38.021030,GOOG,358,4,912
2025-08-21T11:18:38.021030,AAPL,-72,4,912
2025-08-21T11:18:39.023369,TSLA,934,4,897
2025-08-21T11:18:39.023369,MSFT,-308,4,897
2025-08-21T11:18:39.023369,GOOG,343,4,897
2025-08-21T11:18:39.023369,AAPL,-72,4,897
2025-08-21T11:18:40.019495,TSLA,510,4,473
2025-08-21T11:18:40.019495,MSFT,-308,4,473
2025-08-21T11:18:40.019495,GOOG,343,4,473
2025-08-21T11:18:40.019495,AAPL,-72,4,473
2025-08-21T11:18:41.024954,TSLA,510,4,742
2025-08-21T11:18:41.024954,MSFT,-39,4,742
2025-08-21T11:18:41.024954,GOOG,343,4,742
2025-08-21T11:18:41.024954,AAPL,-72,4,742
2025-08-21T11:18:42.029731,TSLA,510,4,446
2025-08-21T11:18:42.029731,MSFT,-39,4,446
2025-08-21T11:18:42.029731,GOOG,47,4,446
2025-08-21T11:18:42.029731,AAPL,-72,4,446
2025-08-21T11:18:43.022437,TSLA,944,4,880
2025-08-21T11:18:43.022437,MSFT,-39,4,880
2025-08-21T11:18:43.022437,GOOG,47,4,880
2025-08-21T11:18:43.022437,AAPL,-72,4,880
2025-08-21T11:18:44.029158,TSLA,944,4,399
2025-08-21T11:18:44.029158,MSFT,-39,4,399
2025-08-21T11:18:44.029158,GOOG,-434,4,399
2025-08-21T11:18:44.029158,AAPL,-72,4,399
2025-08-21T11:18:45.033223,TSLA,944,4,464
2025-08-21T11:18:45.033223,MSFT,26,4,464
2025-08-21T11:18:45.033223,GOOG,-434,4,464
2025-08-21T11:18:45.033223,AAPL,-72,4,464
2025-08-21T11:18:46.035459,TSLA,944,4,907
2025-08-21T11:18:46.035459,MSFT,26,4,907
2025-08-21T11:18:46.035459,GOOG,9,4,907
2025-08-21T11:18:46.035459,AAPL,-72,4,907
2025-08-21T11:18:47.025966,TSLA,944,4,970
2025-08-21T11:18:47.025966,MSFT,89,4,970
2025-08-21T11:18:47.025966,GOOG,9,4,970
2025-08-21T11:18:47.025966,AAPL,-72,4,970
2025-08-21T11:18:48.026620,TSLA,910,4,936
2025-08-21T11:18:48.026620,MSFT,89,4,936
2025-08-21T11:18:48.026620,GOOG,9,4,936
2025-08-21T11:18:48.026620,AAPL,-72,4,936
2025-08-21T11:18:49.037326,TSLA,910,4,667
2025-08-21T11:18:49.037326,MSFT,89,4,667
2025-08-21T11:18:49.037326,GOOG,9,4,667
2025-08-21T11:18:49.037326,AAPL,-341,4,667
2025-08-21T11:18:50.032873,TSLA,1392,4,1149
2025-08-21T11:18:50.032873,MSFT,89,4,1149
2025-08-21T11:18:50.032873,GOOG,9,4,1149
2025-08-21T11:18:50.032873,AAPL,-341,4,1149
2025-08-21T11:18:51.025105,TSLA,1392,4,1597
2025-08-21T11:18:51.025105,MSFT,89,4,1597
2025-08-21T11:18:51.025105,GOOG,9,4,1597
2025-08-21T11:18:51.025105,AAPL,107,4,1597
2025-08-21T11:18:52.025011,TSLA,1650,4,1855
2025-08-21T11:18:52.025011,MSFT,89,4,1855
2025-08-21T11:18:52.025011,GOOG,9,4,1855
2025-08-21T11:18:52.025011,AAPL,107,4,1855
2025-08-21T11:18:53.030554,TSLA,1592,4,1797
2025-08-21T11:18:53.030554,MSFT,89,4,1797
2025-08-21T11:18:53.030554,GOOG,9,4,1797
2025-08-21T11:18:53.030554,AAPL,107,4,1797
2025-08-21T11:18:54.031931,TSLA,1128,4,1333
2025-08-21T11:18:54.031931,MSFT,89,4,1333
2025-08-21T11:18:54.031931,GOOG,9,4,1333
2025-08-21T11:18:54.031931,AAPL,107,4,1333
2025-08-21T11:18:55.029974,TSLA,1128,4,1773
2025-08-21T11:18:55.029974,MSFT,89,4,1773
2025-08-21T11:18:55.029974,GOOG,9,4,1773
2025-08-21T11:18:55.029974,AAPL,547,4,1773
2025-08-21T11:18:56.038529,TSLA,1254,4,1899
2025-08-21T11:18:56.038529,MSFT,89,4,1899
2025-08-21T11:18:56.038529,GOOG,9,4,1899
2025-08-21T11:18:56.038529,AAPL,547,4,1899
2025-08-21T11:18:57.032100,TSLA,1671,4,2316
2025-08-21T11:18:57.032100,MSFT,89,4,2316
2025-08-21T11:18:57.032100,GOOG,9,4,2316
2025-08-21T11:18:57.032100,AAPL,547,4,2316
2025-08-21T11:18:58.045739,TSLA,1671,4,2012
2025-08-21T11:18:58.045739,MSFT,-215,4,2012
2025-08-21T11:18:58.045739,GOOG,9,4,2012
2025-08-21T11:18:58.045739,AAPL,547,4,2012
2025-08-21T11:18:59.036556,TSLA,1671,4,1581
2025-08-21T11:18:59.036556,MSFT,-215,4,1581
2025-08-21T11:18:59.036556,GOOG,9,4,1581
2025-08-21T11:18:59.036556,AAPL,116,4,1581
2025-08-21T11:19:00.035302,TSLA,1671,4,1264
2025-08-21T11:19:00.035302,MSFT,-215,4,1264
2025-08-21T11:19:00.035302,GOOG,-308,4,1264
2025-08-21T11:19:00.035302,AAPL,116,4,1264
2025-08-21T11:19:01.036016,TSLA,1463,4,1056
2025-08-21T11:19:01.036016,MSFT,-215,4,1056
2025-08-21T11:19:01.036016,GOOG,-308,4,1056
2025-08-21T11:19:01.036016,AAPL,116,4,1056
2025-08-21T11:19:02.036334,TSLA,1463,4,1487
2025-08-21T11:19:02.036334,MSFT,216,4,1487
2025-08-21T11:19:02.036334,GOOG,-308,4,1487
2025-08-21T11:19:02.036334,AAPL,116,4,1487
2025-08-21T11:19:03.033977,TSLA,1727,4,1751
2025-08-21T11:19:03.033977,MSFT,216,4,1751
2025-08-21T11:19:03.033977,GOOG,-308,4,1751
2025-08-21T11:19:03.033977,AAPL,116,4,1751
2025-08-21T11:19:04.040540,TSLA,1430,4,1454
2025-08-21T11:19:04.040540,MSFT,216,4,1454
2025-08-21T11:19:04.040540,GOOG,-308,4,1454
2025-08-21T11:19:04.040540,AAPL,116,4,1454
2025-08-21T11:19:05.044411,TSLA,1430,4,1286
2025-08-21T11:19:05.044411,MSFT,216,4,1286
2025-08-21T11:19:05.044411,GOOG,-476,4,1286
2025-08-21T11:19:05.044411,AAPL,116,4,1286
2025-08-21T11:19:06.048013,TSLA,1430,4,1101
2025-08-21T11:19:06.048013,MSFT,216,4,1101
2025-08-21T11:19:06.048013,GOOG,-476,4,1101
2025-08-21T11:19:06.048013,AAPL,-69,4,1101
2025-08-21T11:19:07.047076,TSLA,1430,4,605
2025-08-21T11:19:07.047076,MSFT,216,4,605
2025-08-21T11:19:07.047076,GOOG,-972,4,605
2025-08-21T11:19:07.047076,AAPL,-69,4,605
2025-08-21T11:19:08.045020,TSLA,1430,4,651
2025-08-21T11:19:08.045020,MSFT,216,4,651
2025-08-21T11:19:08.045020,GOOG,-926,4,651
2025-08-21T11:19:08.045020,AAPL,-69,4,651
2025-08-21T11:19:09.045685,TSLA,1430,4,1051
2025-08-21T11:19:09.045685,MSFT,616,4,1051
2025-08-21T11:19:09.045685,GOOG,-926,4,1051
2025-08-21T11:19:09.045685,AAPL,-69,4,1051
2025-08-21T11:19:10.045964,TSLA,1748,4,1369
2025-08-21T11:19:10.045964,MSFT,616,4,1369
2025-08-21T11:19:10.045964,GOOG,-926,4,1369
2025-08-21T11:19:10.045964,AAPL,-69,4,1369
2025-08-21T11:19:11.039596,TSLA,1748,4,917
2025-08-21T11:19:11.039596,MSFT,616,4,917
2025-08-21T11:19:11.039596,GOOG,-1378,4,917
2025-08-21T11:19:11.039596,AAPL,-69,4,917
2025-08-21T11:19:12.042706,TSLA,1748,4,814
2025-08-21T11:19:12.042706,MSFT,616,4,814
2025-08-21T11:19:12.042706,GOOG,-1481,4,814
2025-08-21T11:19:12.042706,AAPL,-69,4,814
2025-08-21T11:19:13.053264,TSLA,1776,4,842
2025-08-21T11:19:13.053264,MSFT,616,4,842
2025-08-21T11:19:13.053264,GOOG,-1481,4,842
2025-08-21T11:19:13.053264,AAPL,-69,4,842
2025-08-21T11:19:14.035934,TSLA,1885,4,951
2025-08-21T11:19:14.035934,MSFT,616,4,951
2025-08-21T11:19:14.035934,GOOG,-1481,4,951
2025-08-21T11:19:14.035934,AAPL,-69,4,951
2025-08-21T11:19:15.036526,TSLA,1885,4,1015
2025-08-21T11:19:15.036526,MSFT,616,4,1015
2025-08-21T11:19:15.036526,GOOG,-1481,4,1015
2025-08-21T11:19:15.036526,AAPL,-5,4,1015
2025-08-21T11:19:16.038625,TSLA,1885,4,726
2025-08-21T11:19:16.038625,MSFT,616,4,726
2025-08-21T11:19:16.038625,GOOG,-1770,4,726
2025-08-21T11:19:16.038625,AAPL,-5,4,726
2025-08-21T11:19:17.038103,TSLA,1885,4,773
2025-08-21T11:19:17.038103,MSFT,663,4,773
2025-08-21T11:19:17.038103,GOOG,-1770,4,773
2025-08-21T11:19:17.038103,AAPL,-5,4,773
2025-08-21T11:19:18.041191,TSLA,1885,4,604
2025-08-21T11:19:18.041191,MSFT,663,4,604
2025-08-21T11:19:18.041191,GOOG,-1939,4,604
2025-08-21T11:19:18.041191,AAPL,-5,4,604
2025-08-21T11:19:19.050331,TSLA,1885,4,393
2025-08-21T11:19:19.050331,MSFT,663,4,393
2025-08-21T11:19:19.050331,GOOG,-1939,4,393
2025-08-21T11:19:19.050331,AAPL,-216,4,393
2025-08-21T11:19:20.051961,TSLA,1885,4,672
2025-08-21T11:19:20.051961,MSFT,663,4,672
2025-08-21T11:19:20.051961,GOOG,-1660,4,672
2025-08-21T11:19:20.051961,AAPL,-216,4,672
2025-08-21T11:19:21.040485,TSLA,1885,4,386
2025-08-21T11:19:21.040485,MSFT,377,4,386
2025-08-21T11:19:21.040485,GOOG,-1660,4,386
2025-08-21T11:19:21.040485,AAPL,-216,4,386
2025-08-21T11:19:22.042498,TSLA,1885,4,539
2025-08-21T11:19:22.042498,MSFT,530,4,539
2025-08-21T11:19:22.042498,GOOG,-1660,4,539
2025-08-21T11:19:22.042498,AAPL,-216,4,539
2025-08-21T11:19:23.050483,TSLA,1885,4,551
2025-08-21T11:19:23.050483,MSFT,530,4,551
2025-08-21T11:19:23.050483,GOOG,-1648,4,551
2025-08-21T11:19:23.050483,AAPL,-216,4,551
2025-08-21T11:19:24.050378,TSLA,1609,4,275
2025-08-21T11:19:24.050378,MSFT,530,4,275
2025-08-21T11:19:24.050378,GOOG,-1648,4,275
2025-08-21T11:19:24.050378,AAPL,-216,4,275
2025-08-21T11:19:25.042043,TSLA,1609,4,262
2025-08-21T11:19:25.042043,MSFT,530,4,262
2025-08-21T11:19:25.042043,GOOG,-1661,4,262
2025-08-21T11:19:25.042043,AAPL,-216,4,262
2025-08-21T11:19:26.058656,TSLA,1609,4,682
2025-08-21T11:19:26.058656,MSFT,530,4,682
2025-08-21T11:19:26.058656,GOOG,-1241,4,682
2025-08-21T11:19:26.058656,AAPL,-216,4,682
2025-08-21T11:19:27.059090,TSLA,1609,4,413
2025-08-21T11:19:27.059090,MSFT,530,4,413
2025-08-21T11:19:27.059090,GOOG,-1241,4,413
2025-08-21T11:19:27.059090,AAPL,-485,4,413
2025-08-21T11:19:28.052396,TSLA,1336,4,140
2025-08-21T11:19:28.052396,MSFT,530,4,140
2025-08-21T11:19:28.052396,GOOG,-1241,4,140
2025-08-21T11:19:28.052396,AAPL,-485,4,140
2025-08-21T11:19:29.053610,TSLA,1730,4,534
2025-08-21T11:19:29.053610,MSFT,530,4,534
2025-08-21T11:19:29.053610,GOOG,-1241,4,534
2025-08-21T11:19:29.053610,AAPL,-485,4,534
2025-08-21T11:19:30.057618,TSLA,1730,4,563
2025-08-21T11:19:30.057618,MSFT,530,4,563
2025-08-21T11:19:30.057618,GOOG,-1241,4,563
2025-08-21T11:19:30.057618,AAPL,-456,4,563
2025-08-21T11:19:31.059265,TSLA,1730,4,762
2025-08-21T11:19:31.059265,MSFT,729,4,762
2025-08-21T11:19:31.059265,GOOG,-1241,4,762
2025-08-21T11:19:31.059265,AAPL,-456,4,762
2025-08-21T11:19:32.056944,TSLA,1730,4,1069
2025-08-21T11:19:32.056944,MSFT,1036,4,1069
2025-08-21T11:19:32.056944,GOOG,-1241,4,1069
2025-08-21T11:19:32.056944,AAPL,-456,4,1069
2025-08-21T11:19:33.059604,TSLA,1730,4,1054
2025-08-21T11:19:33.059604,MSFT,1036,4,1054
2025-08-21T11:19:33.059604,GOOG,-1241,4,1054
2025-08-21T11:19:33.059604,AAPL,-471,4,1054
2025-08-21T11:19:34.048053,TSLA,1730,4,1182
2025-08-21T11:19:34.048053,MSFT,1164,4,1182
2025-08-21T11:19:34.048053,GOOG,-1241,4,1182
2025-08-21T11:19:34.048053,AAPL,-471,4,1182
2025-08-21T11:19:35.055267,TSLA,1730,4,998
2025-08-21T11:19:35.055267,MSFT,1164,4,998
2025-08-21T11:19:35.055267,GOOG,-1425,4,998
2025-08-21T11:19:35.055267,AAPL,-471,4,998
2025-08-21T11:19:36.055885,TSLA,1419,4,687
2025-08-21T11:19:36.055885,MSFT,1164,4,687
2025-08-21T11:19:36.055885,GOOG,-1425,4,687
2025-08-21T11:19:36.055885,AAPL,-471,4,687
2025-08-21T11:19:37.059196,TSLA,1419,4,589
2025-08-21T11:19:37.059196,MSFT,1164,4,589
2025-08-21T11:19:37.059196,GOOG,-1425,4,589
2025-08-21T11:19:37.059196,AAPL,-569,4,589
2025-08-21T11:19:38.064024,TSLA,1916,4,1086
2025-08-21T11:19:38.064024,MSFT,1164,4,1086
2025-08-21T11:19:38.064024,GOOG,-1425,4,1086
2025-08-21T11:19:38.064024,AAPL,-569,4,1086
2025-08-21T11:19:39.062252,TSLA,1916,4,1455
2025-08-21T11:19:39.062252,MSFT,1164,4,1455
2025-08-21T11:19:39.062252,GOOG,-1056,4,1455
2025-08-21T11:19:39.062252,AAPL,-569,4,1455
2025-08-21T11:19:40.063317,TSLA,1916,4,1048
2025-08-21T11:19:40.063317,MSFT,1164,4,1048
2025-08-21T11:19:40.063317,GOOG,-1056,4,1048
2025-08-21T11:19:40.063317,AAPL,-976,4,1048
2025-08-21T11:19:41.065192,TSLA,1916,4,1015
2025-08-21T11:19:41.065192,MSFT,1131,4,1015
2025-08-21T11:19:41.065192,GOOG,-1056,4,1015
2025-08-21T11:19:41.065192,AAPL,-976,4,1015
2025-08-21T11:19:42.053502,TSLA,1916,4,1423
2025-08-21T11:19:42.053502,MSFT,1131,4,1423
2025-08-21T11:19:42.053502,GOOG,-648,4,1423
2025-08-21T11:19:42.053502,AAPL,-976,4,1423
2025-08-21T11:19:43.057580,TSLA,1916,4,1441
2025-08-21T11:19:43.057580,MSFT,1131,4,1441
2025-08-21T11:19:43.057580,GOOG,-630,4,1441
2025-08-21T11:19:43.057580,AAPL,-976,4,1441
2025-08-21T11:19:44.058695,TSLA,1916,4,1267
2025-08-21T11:19:44.058695,MSFT,1131,4,1267
2025-08-21T11:19:44.058695,GOOG,-630,4,1267
2025-08-21T11:19:44.058695,AAPL,-1150,4,1267
2025-08-21T11:19:45.056857,TSLA,1916,4,1224
2025-08-21T11:19:45.056857,MSFT,1088,4,1224
2025-08-21T11:19:45.056857,GOOG,-630,4,1224
2025-08-21T11:19:45.056857,AAPL,-1150,4,1224
2025-08-21T11:19:46.068551,TSLA,1916,4,1687
2025-08-21T11:19:46.068551,MSFT,1088,4,1687
2025-08-21T11:19:46.068551,GOOG,-630,4,1687
2025-08-21T11:19:46.068551,AAPL,-687,4,1687
2025-08-21T11:19:47.056397,TSLA,1916,4,1422
2025-08-21T11:19:47.056397,MSFT,823,4,1422
2025-08-21T11:19:47.056397,GOOG,-630,4,1422
2025-08-21T11:19:47.056397,AAPL,-687,4,1422
2025-08-21T11:19:48.064189,TSLA,1916,4,1123
2025-08-21T11:19:48.064189,MSFT,524,4,1123
2025-08-21T11:19:48.064189,GOOG,-630,4,1123
2025-08-21T11:19:48.064189,AAPL,-687,4,1123
2025-08-21T11:19:49.059438,TSLA,1916,4,646
2025-08-21T11:19:49.059438,MSFT,524,4,646
2025-08-21T11:19:49.059438,GOOG,-630,4,646
2025-08-21T11:19:49.059438,AAPL,-1164,4,646
2025-08-21T11:19:50.063249,TSLA,1916,4,948
2025-08-21T11:19:50.063249,MSFT,524,4,948
2025-08-21T11:19:50.063249,GOOG,-630,4,948
2025-08-21T11:19:50.063249,AAPL,-862,4,948
2025-08-21T11:19:51.065052,TSLA,1916,4,816
2025-08-21T11:19:51.065052,MSFT,524,4,816
2025-08-21T11:19:51.065052,GOOG,-630,4,816
2025-08-21T11:19:51.065052,AAPL,-994,4,816
2025-08-21T11:19:52.069036,TSLA,1916,4,373
2025-08-21T11:19:52.069036,MSFT,81,4,373
2025-08-21T11:19:52.069036,GOOG,-630,4,373
2025-08-21T11:19:52.069036,AAPL,-994,4,373
2025-08-21T11:19:53.061005,TSLA,1916,4,430
2025-08-21T11:19:53.061005,MSFT,81,4,430
2025-08-21T11:19:53.061005,GOOG,-573,4,430
2025-08-21T11:19:53.061005,AAPL,-994,4,430
2025-08-21T11:19:54.078466,TSLA,1916,4,123
2025-08-21T11:19:54.078466,MSFT,81,4,123
2025-08-21T11:19:54.078466,GOOG,-880,4,123
2025-08-21T11:19:54.078466,AAPL,-994,4,123
2025-08-21T11:19:55.080982,TSLA,1916,4,-55
2025-08-21T11:19:55.080982,MSFT,81,4,-55
2025-08-21T11:19:55.080982,GOOG,-880,4,-55
2025-08-21T11:19:55.080982,AAPL,-1172,4,-55
2025-08-21T11:19:56.116502,TSLA,1916,4,383
2025-08-21T11:19:56.116502,MSFT,81,4,383
2025-08-21T11:19:56.116502,GOOG,-880,4,383
2025-08-21T11:19:56.116502,AAPL,-734,4,383
2025-08-21T11:19:57.066016,TSLA,1916,4,438
2025-08-21T11:19:57.066016,MSFT,81,4,438
2025-08-21T11:19:57.066016,GOOG,-880,4,438
2025-08-21T11:19:57.066016,AAPL,-679,4,438
2025-08-21T11:19:58.071529,TSLA,1916,4,682
2025-08-21T11:19:58.071529,MSFT,81,4,682
2025-08-21T11:19:58.071529,GOOG,-880,4,682
2025-08-21T11:19:58.071529,AAPL,-435,4,682
2025-08-21T11:19:59.078425,TSLA,1916,4,437
2025-08-21T11:19:59.078425,MSFT,81,4,437
2025-08-21T11:19:59.078425,GOOG,-880,4,437
2025-08-21T11:19:59.078425,AAPL,-680,4,437
2025-08-21T11:20:00.069427,TSLA,2291,4,812
2025-08-21T11:20:00.069427,MSFT,81,4,812
2025-08-21T11:20:00.069427,GOOG,-880,4,812
2025-08-21T11:20:00.069427,AAPL,-680,4,812
2025-08-21T11:20:01.070972,TSLA,1945,4,466
2025-08-21T11:20:01.070972,MSFT,81,4,466
2025-08-21T11:20:01.070972,GOOG,-880,4,466
2025-08-21T11:20:01.070972,AAPL,-680,4,466
2025-08-21T11:20:02.065511,TSLA,1945,4,-28
2025-08-21T11:20:02.065511,MSFT,-413,4,-28
2025-08-21T11:20:02.065511,GOOG,-880,4,-28
2025-08-21T11:20:02.065511,AAPL,-680,4,-28
